Fall 2011,xyz,Engineering/Organizational Psychology,0,4,Stephen,Gibson,12553,EMGT5300,40,26,
Fall 2011,xyz,Epidemiology,0,3 to 4,Theresa,Osypuk,12568,PHTH5202,30,27,
Fall 2011,xyz,Contemporary Directions in Digital Art,0,4,Andrea,Raynor,12573,ARTD4530,15,13,
Fall 2012,xyz,Introduction to Languages| Literature| and Culture,0,4,Holbrook,Robinson,12574,CLTR1120,49,48,
Fall 2011,xyz,Psychology of Prejudice,0,4,Harlan,Lane,12582,PSYC1204,250,180,
Fall 2012,xyz,Lab for CHEM 2311,0,1,John,Bottomy,12584,CHEM2312,18,18,
Fall 2011,xyz,Learning and Motivation,0,4,Perrin,Cohen,12585,PSYC3450,75,72,
Fall 2011,xyz,Criminology,0,4,Russell,Wolff,12595,CRIM2200,40,30,
Fall 2012,xyz,The African-American Experience through Music,0,4,Eric,Jackson,12598,AFAM1104,45,43,
Fall 2012,xyz,4D Tools: Motion Basics,0,1,Nicole,Bedard,12599,ARTF2221,18,10,
Fall 2011,xyz,Environmental Planning,0,4,Peter,Rosen,12605,ENVR5210,19,19,
Fall 2011,xyz,Earth and Environmental Science Capstone,0,1,Martin,Ross,12607,ENVR4900,19,18,
Fall 2012,xyz,Fundamentals of Western Music Theory,0,4,Won-Hee,An,12609,MUSC1119,19,20,
Fall 2012,xyz,Statistics,0,4,Gustavo,Vicentini,12620,ECON2350,45,30,
Fall 2012,xyz,Enhancing Honors,0,1,Colleen,Cronin,12638,HONR1102,19,15,
Fall 2012,xyz,Enhancing Honors,0,1,Colleen,Cronin,12640,HONR1102,19,14,
Fall 2011,xyz,Music of Latin America and the Caribbean,0,4,Susan,Asai,12645,MUSC1131,19,18,
Fall 2011,xyz,Music of the Jewish People,0,4,Joshua,Jacobson,12646,MUSC1132,19,19,
Fall 2012,xyz,Lab for BIOL 1111,0,1,Mary-Susan,Potts-Santone,12650,BIOL1112,19,19,
Fall 2012,xyz,Lab for BIOL 1111,0,1,Mary-Susan,Potts-Santone,12651,BIOL1112,19,18,
Fall 2009,xyz,Multivariate Analysis 1,0,3,Glenn,Pierce,12659,CRIM7715,15,9,
Fall 2011,xyz,Animation Tools,0,1,Andrew,Bouchard,12673,ARTD2371,15,14,
Fall 2011,xyz,Recitation for ARTH 1111,0,0,Milda,Richardson,12676,ARTH1121,28,24,
Fall 2010,xyz,Introduction to Information Technology Auditing,0,4,John,Beveridge,12693,INFO7325,25,13,
Fall 2011,xyz,Strategy in Action,0,4,Irem,Demirkan,12701,STRT4501,36,25,
Fall 2011,xyz,Geographic Information Systems,0,4,Cynthia,Adom,12704,ENVR3300,38,38,
Fall 2011,xyz,Strategy in Action,0,4,Edward,III,12706,STRT4501,36,21,
Fall 2011,xyz,Strategy in Action,0,4,Christopher,Walker,12709,STRT4501,36,37,
Fall 2012,xyz,Calculus 1 for Science and Engineering,0,4,Aidong,Ding,12741,MATH1341,35,31,
Fall 2012,xyz,Calculus 1 for Science and Engineering,0,4,Nizar,Zaarour,12742,MATH1341,40,30,
Fall 2011,xyz,Investments,0,4,Tunde,Kovacs,12745,FINA3303,40,34,
Fall 2011,xyz,Business Statistics,0,4,Robert,Parsons,12746,MGSC1201,40,40,
Fall 2011,xyz,Backgrounds of Chinese Culture,0,4,Yan,Li,12749,CLTR1500,35,37,
Fall 2012,xyz,Calculus 2 for Science and Engineering,0,4,Nizar,Zaarour,12759,MATH1342,49,47,
Fall 2012,xyz,Strategic Management and Leadership in Health Care,0,3,George,Moran,12770,PHTH5226,30,9,
Fall 2011,xyz,Lab for EECE 4524,0,1,Yong-Bin,Kim,12772,EECE4525,15,5,
Fall 2011,xyz,Organizational Behavior,0,4,Susan,Vroman,12794,ORGB3209,60,46,
Fall 2011,xyz,Organizational Behavior,0,4,Mary,Mubichi,12795,ORGB3209,60,59,
Fall 2011,xyz,Financial Accounting and Reporting,0,4,Ronen,Gal-Or,12797,ACCT1201,40,44,
Fall 2011,xyz,Corporate Finance,0,4,Richard,Swasey,12801,FINA3301,40,38,
Fall 2010,xyz,Computer Architecture,0,4,David,Kaeli,12806,EECE7352,50,42,
Fall 2011,xyz,Co-op Work Experience-BA,0,0,Charles,Bognanni,12811,COOP3945,9999,38,
Fall 2011,xyz,Co-op Work Experience-CS,0,0,Mark,Erickson,12814,COOP3945,9999,46,
Fall 2011,xyz,Precalculus,0,4,Stanley,Eigen,12820,MATH1120,19,21,
Fall 2011,xyz,East Asian Studies,0,4,Yan,Li,12831,ASNS1150,49,49,
Fall 2011,xyz,Recitation for MATH 2321,0,0,MARYAM,ASIL,12832,MATH2322,45,12,
Fall 2011,xyz,4D Tools: Motion Basics,0,1,Nicole,Bedard,12887,ARTF2221,18,13,
Fall 2011,xyz,Statistics,0,4,Mykhaylo,Trubskyy,12912,ECON2350,45,47,
Fall 2012,xyz,Drawing 1 Foundation,0,4,Jodie,Manasevit,12912,ARTF1120,18,19,
Fall 2012,xyz,3D Foundation,0,4,Benjamin,Caras,12914,ARTF1124,18,19,
Fall 2012,xyz,Lab for BIOL 2301,0,1,Steven,Vollmer,12920,BIOL2302,19,24,
Fall 2012,xyz,Lab for BIOL 1113,0,1,Aaron,Roth,12933,BIOL1114,19,7,
Fall 2011,xyz,Enhancing Honors,0,1,Maureen,Kelleher,12934,HONR1102,19,19,
Fall 2012,xyz,Principles of Microeconomics,0,4,Zhiheng,Pan,12934,ECON1116,48,47,
Fall 2012,xyz,Application Engineering and Development,0,4,Khaled,Bugrara,12937,INFO5100,80,79,
Fall 2011,xyz,Math Fundamentals for Games,0,4,Thomas,Sherman,12941,MATH1260,30,27,
Fall 2011,xyz,Lab for BIOL 1101,0,1,H,Detrich,12946,BIOL1102,19,16,
Fall 2011,xyz,Lab for BIOL 1111,0,1,Mary-Susan,Potts-Santone,12947,BIOL1112,19,21,
Fall 2012,xyz,Principles of Music Literature,0,4,Brian,Robison,12947,MUSC2308,19,19,
Fall 2011,xyz,Globalization and International Affairs,0,4,Denise,Horn,12949,INTL1101,250,249,
Fall 2011,xyz,3D Tools: Form Basics,0,1,Benjamin,Caras,12952,ARTF1125,19,18,
Fall 2012,xyz,Introduction to Language and Linguistics,0,4,Christopher,Doty,12953,LING1150,19,19,
Fall 2010,xyz,Calculus 2 for Science and Engineering,0,4,Floran,Kacaku,12956,MATH1342,19,16,
Fall 2012,xyz,Lab for CHEM 2311,0,1,John,Bottomy,12976,CHEM2312,19,19,
Fall 2010,xyz,Video Tools,0,1,Janet,Gilmore,12989,ARTD2381,15,15,
Fall 2010,xyz,Contemporary Directions in Digital Art,0,4,Neal,Rantoul,12991,ARTD4530,15,13,
Fall 2010,xyz,Horror Fiction,0,4,Gary,Goshgarian,13007,ENGL1200,49,48,
Fall 2010,xyz,Psychology of Prejudice,0,4,Harlan,Lane,13012,PSYC1204,250,225,
Fall 2010,xyz,Global Japan,0,4,Thomas,Havens,13029,HIST2351,49,17,
Fall 2011,xyz,Calculus 1 for Science and Engineering,0,4,David,Massey,13047,MATH1341,49,48,
Fall 2011,xyz,Calculus 1 for Science and Engineering,0,4,David,Massey,13048,MATH1341,40,38,
Fall 2011,xyz,Calculus 2 for Science and Engineering,0,4,Jayant,Shah,13069,MATH1342,49,49,
Fall 2012,xyz,College Writing—SOL (Speakers of Other Languages),0,4,Trudy,Stone,13075,ENGL1102,15,15,
Fall 2011,xyz,Strategic Management and Leadership in Health Care,0,3,George,Moran,13080,PHTH5226,30,10,
Fall 2012,xyz,Special Problems in Electrical Engineering,0,1 to 4,David,Kaeli,13131,EECE7400,99,2,
Fall 2012,xyz,Co-op Work Experience--AS,0,0,Remi,Ibraheem,13198,COOP3945,9999,55,
Fall 2010,xyz,Animation Tools,0,1,Andrew,Bouchard,13210,ARTD2371,15,13,
Fall 2012,xyz,Co-op Work Experience--BA,0,0,Ann,Brady,13210,COOP3945,9999,54,
Fall 2010,xyz,Management Information Systems,0,4,Richard,Kesner,13233,MISM2301,40,39,
Fall 2012,xyz,Co-op Work Experience--CS,0,0,Melissa,Peikin,13233,COOP3945,9999,46,
Fall 2012,xyz,Co-op Work Experience--CS,0,0,Aileen,Yates,13234,COOP3945,9999,38,
Fall 2011,xyz,3D Foundation,0,4,Benjamin,Caras,13237,ARTF1124,18,17,
Fall 2010,xyz,Electronics 1,0,4,Charles,Dimarzio,13239,EECE2412,35,31,
Fall 2010,xyz,Lab for EECE 2412,0,1,Charles,Dimarzio,13245,EECE2413,15,10,
Fall 2012,xyz,2D Tools: Imaging Basics,0,1,Elisabeth,Neville,13250,ARTF1123,16,17,
Fall 2012,xyz,Color 1 Foundation,0,1,Sophia,Ainslie,13252,ARTF1102,18,17,
Fall 2010,xyz,Geographic Information Systems,0,4,Malcolm,Hill,13253,ENVR3300,38,24,
Fall 2010,xyz,Strategy in Action,0,4,Irem,Demirkan,13255,STRT4501,36,36,
Fall 2010,xyz,Strategy in Action,0,4,Todd,Alessandri,13256,STRT4501,36,36,
Fall 2012,xyz,Photo Tools,0,1,Luis,Brens,13256,ARTD2361,11,11,
Fall 2010,xyz,Introduction to Art,0,4,Karen,Pike,13264,ARTF1140,49,48,
Fall 2011,xyz,Lab for BIOL 1113,0,1,Aaron,Roth,13264,BIOL1114,19,15,
Fall 2011,xyz,Principles of Microeconomics,0,4,Laura,Wholley,13265,ECON1116,48,48,
Fall 2011,xyz,Application Engineering and Development,0,4,Khaled,Bugrara,13269,INFO5100,100,73,
Fall 2012,xyz,Introduction to Philosophy,0,4,Joseph,Wellbank,13272,PHIL1101,40,39,
Fall 2012,xyz,Introduction to Philosophy,0,4,Joseph,Wellbank,13273,PHIL1101,45,47,
Fall 2012,xyz,Elementary Japanese 2,0,4,Kumiko,Tsuji,13278,JPNS1102,18,11,
Fall 2011,xyz,Introduction to Language and Linguistics,0,4,Bronwyn,Bjorkman,13284,LING1150,19,18,
Fall 2011,xyz,Introduction to Language and Linguistics,0,4,Shiti,Malhotra,13285,LING1150,19,13,
Fall 2011,xyz,Introduction to Language and Linguistics,0,4,Shiti,Malhotra,13286,LING1150,19,17,
Fall 2010,xyz,Backgrounds of Chinese Culture,0,4,Hua,Dong,13313,CLTR1500,35,34,
Fall 2010,xyz,Elementary Arabic 2,0,4,Shannon,Gavin,13352,ARAB1102,18,12,
Fall 2012,xyz,Physics for Engineering 2,0,3,Latika,Menon,13374,PHYS1155,140,144,
Fall 2010,xyz,Organizational Behavior,0,4,Susan,Vroman,13385,ORGB3209,60,50,
Fall 2010,xyz,Organizational Behavior,0,4,John,Griffith,13386,ORGB3209,60,59,
Fall 2012,xyz,Comparative Politics,0,4,Kirsten,Hardy,13387,POLS1155,80,72,

Fall 2010,xyz,Financial Accounting and Reporting,0,4,Cynthia,Jackson,13392,ACCT1201,40,40,
Fall 2010,xyz,Financial Accounting and Reporting,0,4,Michael,Cottrill,13393,ACCT1201,40,40,

Fall 2010,xyz,Opportunity Assessment and Entrepreneurship Marketing,0,4,Gordon,Adomdza,13395,ENTR3301,40,22,
Fall 2012,xyz,Enhancing Honors,0,1,Colleen,Cronin,13398,HONR1102,19,14,
Fall 2012,xyz,Enhancing Honors,0,1,Colleen,Cronin,13399,HONR1102,19,13,
Fall 2012,xyz,Enhancing Honors,0,1,Colleen,Cronin,13400,HONR1102,19,15,
Fall 2011,xyz,Fundamentals of Western Music Theory,0,4,Douglas,Durant,13406,MUSC1119,19,19,
Fall 2011,xyz,Calculus and Differential Equations for Biology 1,0,4,Bogume,Jang,13410,MATH1251,35,39,
Fall 2010,xyz,Co-op Work Experience-CS,0,0,Mark,Erickson,13412,COOP3945,9999,44,
Fall 2012,xyz,2D Foundation,0,4,Berenice,Beard,13423,ARTF1122,18,20,
Fall 2010,xyz,Introduction to Language and Linguistics,0,4,Sarah,Hulsey,13424,LING1150,19,19,
Fall 2012,xyz,2D Foundation,0,4,Sophia,Ainslie,13424,ARTF1122,18,17,
Fall 2012,xyz,2D Tools: Imaging Basics,0,1,Elisabeth,Neville,13425,ARTF1123,16,18,
Fall 2012,xyz,2D Tools: Imaging Basics,0,1,Elisabeth,Neville,13426,ARTF1123,18,18,

Fall 2010,xyz,Recitation for POLS 1160,0,0,Philip,D'Agati,13432,POLS1161,15,13,
Fall 2010,xyz,Sound Design,0,4,David,Grimes,13478,MUST2320,19,8,
Fall 2010,xyz,Introduction to Languages| Literature| and Culture,0,4,Holbrook,Robinson,13483,CLTR1120,19,18,
Fall 2010,xyz,Lab for CHEM 2311,0,1,John,Bottomy,13498,CHEM2312,18,18,
Fall 2010,xyz,4D Foundation,0,4,Mary,Nofziger,13535,ARTF2220,15,14,
Fall 2010,xyz,4D Tools: Motion Basics,0,1,Nicole,Bedard,13540,ARTF2221,18,16,
Fall 2012,xyz,Games and Society,0,4,Brian,Sullivan,13543,GAME1110,130,79,
Fall 2012,xyz,Recitation for GAME 1110,0,0,Eric,Moras,13544,GAME1111,30,28,
Fall 2012,xyz,Recitation for GAME 1110,0,0,Eric,Moras,13545,GAME1111,30,29,
Fall 2012,xyz,Web Development Tools,0,1,Seth,Merriam,13547,IM2401,15,7,
Fall 2012,xyz,Interactive Media and Society,0,4,Mary,Hopper,13549,IM1110,49,48,
Fall 2012,xyz,Web Design and Development,0,4,Seth,Merriam,13550,IM2400,15,7,
Fall 2012,xyz,Interactive Media Capstone 1,0,4,Terrence,Masson,13551,IM4700,15,7,
Fall 2010,xyz,Fundamentals of Western Music Theory,0,4,Hubert,Ho,13560,MUSC1119,19,18,
Fall 2011,xyz,Co-op Work Experience--AS,0,0,Shuk-Yin,Lam,13570,COOP3945,9999,87,
Fall 2012,xyz,Economics of Crime,0,4,Neil,Alper,13579,ECON1240,100,102,
Fall 2010,xyz,Statistics,0,4,Mykhaylo,Trubskyy,13584,ECON2350,45,40,
Fall 2011,xyz,Co-op Work Experience--CS,0,0,Melissa,Peikin,13602,COOP3945,9999,39,
Fall 2011,xyz,Co-op Work Experience--CS,0,0,Aileen,Yates,13603,COOP3945,9999,25,
Fall 2010,xyz,Enhancing Honors,0,1,Maureen,Kelleher,13611,HONR1102,19,17,
Fall 2010,xyz,Enhancing Honors,0,1,Maureen,Kelleher,13612,HONR1102,19,18,
Fall 2010,xyz,Enhancing Honors,0,1,Maureen,Kelleher,13613,HONR1102,19,19,
Fall 2011,xyz,Phonology,0,4,Henrietta,Hung,13618,LING3422,19,11,
Fall 2012,xyz,Financial Reporting and Analysis 1,0,4,Michael,Cottrill,13621,ACCT3401,40,44,
Fall 2010,xyz,Math Fundamentals for Games,0,4,Thomas,Sherman,13624,MATH1260,19,18,
Fall 2011,xyz,2D Tools: Imaging Basics,0,1,Elisabeth,Neville,13628,ARTF1123,18,18,
Fall 2011,xyz,Color 1 Foundation,0,1,Sophia,Ainslie,13631,ARTF1102,18,16,
Fall 2010,xyz,Lab for BIOL 1111,0,1,Mary-Susan,Potts-Santone,13634,BIOL1112,19,22,
Fall 2011,xyz,Photo Tools,0,1,Luis,Brens,13634,ARTD2361,11,11,
Fall 2010,xyz,Globalization and International Affairs,0,4,Denise,Horn,13638,INTL1101,250,248,
Fall 2012,xyz,Dante’s Inferno and Medieval Italian Culture,0,4,Alessio,Tognetti,13640,LITR1250,35,33,
Fall 2012,xyz,Elementary Chinese 1,0,4,Qinghong,Cai,13644,CHNS1101,18,9,
Fall 2010,xyz,3D Tools: Form Basics,0,1,Benjamin,Caras,13648,ARTF1125,19,18,
Fall 2011,xyz,Introduction to Philosophy,0,4,Michael,Meyer,13658,PHIL1101,38,37,
Fall 2011,xyz,Introduction to Philosophy,0,4,Benjamin,Sherman,13659,PHIL1101,30,28,
Fall 2012,xyz,College Writing (HON),0,4,Kathryn,Templeton,13666,ENGL1111,19,6,
Fall 2012,xyz,College Writing (HON),0,4,Asimina,Nikolopoulou,13667,ENGL1111,19,7,
Fall 2012,xyz,Game Design Algorithms,0,4,Magy,El-Nasr,13676,GAME3150,15,7,
Fall 2012,xyz,Game Projects: Preproduction,0,4,Brian,Sullivan,13677,GAME3700,19,18,
Fall 2011,xyz,Jewish Film,0,4,James,Ross,13693,JWSS3460,19,9,
Fall 2011,xyz,Survey of British Literature 1,0,4,Kathleen,Kelly,13713,ENGL1500,49,31,
Fall 2011,xyz,Science Fiction,0,4,Gary,Goshgarian,13728,ENGL3406,49,16,
Fall 2012,xyz,Photo Basics for Nonmajors,0,4,Carlos,Jimenez,13731,ARTD2350,11,11,
Fall 2011,xyz,Caribbean Literature and Culture,0,4,Alan,West-Duran,13735,LITR1260,19,8,
Fall 2012,xyz,Advanced Writing in the Disciplines,0,4,Kathleen,Gonso,13748,ENGL3301,19,17,
Fall 2012,xyz,Interactive Tools,0,1,Alexander,Turnwall,13759,ARTF2224,18,18,
Fall 2012,xyz,Inq in Cell &amp; Molecular (HON),0,4,Gail,Begley,13776,BIOL2299,40,40,
Fall 2011,xyz,Modern China,0,4,Colin,Sargent,13789,HIST2350,19,10,
Fall 2010,xyz,Calculus 1 for Science and Engineering,0,4,David,Massey,13817,MATH1341,32,33,
Fall 2010,xyz,Calculus 2 for Science and Engineering,0,4,Salvatore,Stella,13822,MATH1342,49,42,
Fall 2012,xyz,Enhancing Honors,0,1,Colleen,Cronin,13825,HONR1102,19,14,
Fall 2012,xyz,Enhancing Honors,0,1,Colleen,Cronin,13826,HONR1102,19,14,
Fall 2012,xyz,Intermediate French 1,0,4,Catherine,Dunand,13837,FRNH2101,18,17,


Fall 2011,xyz,Enhancing Honors,0,1,Maureen,Kelleher,13848,HONR1102,19,19,
Fall 2011,xyz,Environmental Science,0,4,Jennifer,Cole,13855,ENVR1101,190,179,

Fall 2011,xyz,World History since 1945,0,4,Katherine,Luongo,13871,HIST2211,49,43,
Fall 2010,xyz,Calculus 2 for Science and Engineering,0,4,Piper,Harron,13873,MATH1342,35,34,
Fall 2011,xyz,Law and Social Justice,0,4,Thomas,Koenig,13873,SOCL1205,49,30,
Fall 2011,xyz,Studio Photography,0,4,Luis,Brens,13881,ARTD4660,15,7,
Fall 2010,xyz,Calculus 2 for Science and Engineering,0,4,Robert,Lupi,13883,MATH1342,19,19,
Fall 2011,xyz,2D Foundation,0,4,Ryan,Shelley,13884,ARTF1122,15,12,
Fall 2011,xyz,2D Tools: Imaging Basics,0,1,Elisabeth,Neville,13886,ARTF1123,18,17,
Fall 2011,xyz,2D Tools: Imaging Basics,0,1,Elisabeth,Neville,13887,ARTF1123,18,14,

Fall 2012,xyz,Recitation for CHEM 1211,0,0,Rein,Kirss,13907,CHEM1213,30,25,
Fall 2011,xyz,Law and Psychology,0,3,Carlos,Cuevas,14020,CRIM7224,25,17,
Fall 2012,xyz,Statistics,0,4,Gustavo,Vicentini,14030,ECON2350,45,44,
Fall 2012,xyz,4D Foundation,0,4,Julia,Hechtman,14038,ARTF2220,18,9,
Fall 2011,xyz,Games and Society,0,4,Brian,Sullivan,14039,GAME1110,102,101,
Fall 2011,xyz,Recitation for GAME 1110,0,0,Jason,McIntosh,14040,GAME1111,36,37,
Fall 2011,xyz,Recitation for GAME 1110,0,0,Jason,McIntosh,14041,GAME1111,36,32,
Fall 2011,xyz,Web Development Tools,0,1,Seth,Merriam,14044,IM2401,15,15,
Fall 2011,xyz,Interactive Media and Society,0,4,Timothy,Norris,14046,IM1110,49,48,
Fall 2011,xyz,Web Design and Development,0,4,Seth,Merriam,14047,IM2400,15,15,
Fall 2011,xyz,Interactive Media Capstone 1,0,4,Terrence,Masson,14048,IM4700,15,7,
Fall 2012,xyz,Co-op Work Experience,0,0,Lisa,Campagnoni,14051,COOP3945,999,59,
Fall 2012,xyz,Lab for CHEM 1211,0,1,Edward,Witten,14057,CHEM1212,18,15,
Fall 2012,xyz,Lab for CHEM 1211,0,1,Edward,Witten,14059,CHEM1212,18,16,
Fall 2011,xyz,Real Estate Finance,0,4,Shiawee,Yang,14070,FINA4516,40,42,

Fall 2010,xyz,3D Foundation,0,4,Benjamin,Caras,14111,ARTF1124,18,19,
Fall 2010,xyz,Calculus for Business and Economics,0,4,Olga,Lepsky,14125,MATH1231,19,18,
Fall 2011,xyz,Principles of Macroeconomics,0,4,Sean,Isakower,14136,ECON1115,48,49,
Fall 2011,xyz,Principles of Microeconomics,0,4,Laura,Wholley,14137,ECON1116,48,47,
Fall 2011,xyz,Eastern Religions,0,4,Mary,Kelting,14142,RELS1275,38,37,
Fall 2012,xyz,Calculus 1 for Science and Engineering,0,4,Donald,King,14153,MATH1341,19,30,
Fall 2010,xyz,Principles of Microeconomics,0,4,MyongJin,Kim,14161,ECON1116,48,31,
Fall 2011,xyz,Financial Management,0,4,Richard,Swasey,14171,FINA2201,40,40,
Fall 2011,xyz,Cognition,0,4,Nancy,Kim,14183,PSYC3466,75,76,
Fall 2011,xyz,Black Popular Culture: Music| Movies| and More,0,4,Emmett,Price,14184,AFAM1113,500,329,
Fall 2011,xyz,Leadership and Personal Development,0,1,Robby,Jenkins,14194,ARMY1101,19,7,
Fall 2011,xyz,Intermediate Portuguese 1,0,4,Simone,Elias,14198,PORT2101,18,9,
Fall 2011,xyz,Organizing for Environmental Sustainability: Examining Key Power Relationships,0,4,Rae,Andre,14212,MGMT3330,19,18,
Fall 2011,xyz,College Writing (HON),0,4,Genie,Giaimo,14241,ENGL1111,19,19,
Fall 2011,xyz,College Writing (HON),0,4,Megan,Tarquinio,14242,ENGL1111,19,18,
Fall 2010,xyz,Introduction to Language and Linguistics,0,4,Mary,Hughes,14243,LING1150,19,19,
Fall 2010,xyz,Intro Lang &amp; Linguistics (HON),0,4,Janet,Randall,14246,LING1150,19,18,
Fall 2011,xyz,Game Design Algorithms,0,4,Magy,El-Nasr,14256,GAME3150,15,11,
Fall 2011,xyz,Game Projects: Preproduction,0,4,Brian,Sullivan,14257,GAME3700,15,11,
Fall 2012,xyz,Real Analysis,0,4,Terence,Gaffney,14285,MATH3150,19,19,
Fall 2012,xyz,Level Design and Game Architecture,0,4,Seth,Sivak,14292,GAME3400,15,14,
Fall 2012,xyz,Game Projects: Assets and Prototyping,0,4,Mark,Sivak,14294,GAME3800,15,14,
Fall 2012,xyz,Government and Business,0,4,Steven,Peterson,14330,ECON3461,45,41,
Fall 2012,xyz,Laboratory in Sensation and Perception,0,4,Adam,Reeves,14342,PSYC4622,19,17,
Fall 2011,xyz,College Writing—SOL (Speakers of Other Languages),0,4,Jonathan,Benda,14345,ENGL1102,15,15,
Fall 2011,xyz,Public Health Administration and Policy,0,3,Roger,Edwards,14354,PHTH5212,30,23,
Fall 2012,xyz,Modern Physics,0,4,Brent,Nelson,14369,PHYS2303,49,41,
Fall 2011,xyz,Advanced Writing in the Disciplines,0,4,Kalo,Clarke,14371,ENGL3301,19,18,
Fall 2012,xyz,Introduction to Religion,0,4,Jung,Lee,14374,RELS1110,38,27,
Fall 2012,xyz,Apocalypticism in Film,0,4,Sheila,Winborne,14376,RELS1260,40,35,
Fall 2011,xyz,Interactive Tools,0,1,Alexander,Turnwall,14384,ARTF2224,15,14,
Fall 2011,xyz,Statistics in Psychological Research,0,4,Mark,Halko,14386,PSYC2320,40,39,
Fall 2010,xyz,Calculus 2 for Science and Engineering,0,4,Piper,Harron,14440,MATH1342,14,14,
Fall 2011,xyz,Elementary German 1,0,4,Maren,Blanchard,14454,GRMN1101,18,13,
Fall 2012,xyz,Group Theory,0,4,Anthony,Iarrobino,14497,MATH3175,19,17,
Fall 2011,xyz,Enhancing Honors,0,1,Maureen,Kelleher,14518,HONR1102,19,18,
Fall 2011,xyz,Elementary French 1,0,4,Annabelle,Church-Soulard,14526,FRNH1101,18,18,
Fall 2012,xyz,Innovation!,0,4,Gordon,Adomdza,14541,ENTR2301,40,41,
Fall 2012,xyz,Innovation!,0,4,Gordon,Adomdza,14542,ENTR2301,40,39,
Fall 2012,xyz,Entrepreneurial Marketing,0,4,Justin,Craig,14544,ENTR2303,19,18,
Fall 2012,xyz,Introduction to Product Design for Entrepreneurs,0,4,Tucker,Marion,14545,ENTR3330,40,40,

Fall 2012,xyz,Personal Finance,0,4,Eliot,Sherman,14548,FINA1209,15,14,
Fall 2012,xyz,Personal Finance,0,4,Eliot,Sherman,14552,FINA1209,15,13,


Fall 2012,xyz,Language and Culture,0,4,Heather,Littlefield,14565,LING3412,19,17,
Fall 2012,xyz,Photo Tools,0,1,Luis,Brens,14585,ARTD2361,11,11,
Fall 2011,xyz,Nutrition,0,4,Judith,Richman,14596,HSCI1105,49,49,
Fall 2011,xyz,Lab for BIOL 1117,0,1,Christopher,Richardson,14600,BIOL1118,19,16,
Fall 2012,xyz,Recitation for ECON 1115,0,0,Xi,Shen,14629,ECON1125,20,15,
Fall 2012,xyz,Recitation for ECON 1115,0,0,Xiaolin,Shi,14630,ECON1125,20,22,
Fall 2012,xyz,Recitation for ECON 1115,0,0,Xiaolin,Shi,14632,ECON1125,20,22,
Fall 2012,xyz,Recitation for ECON 1115,0,0,Xiaolin,Shi,14634,ECON1125,20,23,
Fall 2012,xyz,Recitation for ECON 1115,0,0,Michael,Brisson,14635,ECON1125,20,20,
Fall 2012,xyz,Recitation for ECON 1115,0,0,Aysun,Hiziroglu,14636,ECON1125,20,20,
Fall 2012,xyz,Financial Accounting and Reporting,0,4,Peggy,O'Kelly,14645,ACCT1209,15,15,
Fall 2012,xyz,Family Business Management,0,4,Justin,Craig,14671,ENTR3215,40,33,
Fall 2012,xyz,Purchasing,0,4,Michael,Power,14672,SCHM3305,36,33,
Fall 2012,xyz,Recitation for PHYS 1161,0,0,Enrique,Moreno,14696,PHYS1163,70,52,
Fall 2012,xyz,Elementary Japanese 1,0,4,Matsuko,Levin,14716,JPNS1101,18,6,
Fall 2012,xyz,Intermediate Chinese 1,0,4,Qinghong,Cai,14722,CHNS2101,18,10,
Fall 2011,xyz,Statistics,0,4,Mykhaylo,Trubskyy,14797,ECON2350,45,42,
Fall 2011,xyz,4D Foundation,0,4,Julia,Hechtman,14808,ARTF2220,18,7,
Fall 2011,xyz,Co-op Work Experience,0,0,Karyn,Rosen,14829,COOP3945,999,62,
Fall 2011,xyz,Lab for CHEM 1211,0,1,Edward,Witten,14835,CHEM1212,0,12,
Fall 2011,xyz,Lab for CHEM 1211,0,1,Edward,Witten,14839,CHEM1212,18,18,
Fall 2012,xyz,Mergers and Acquisitions,0,4,Olubunmi,Faleye,14847,FINA4420,40,34,

Fall 2012,xyz,Global Art + Design History: Renaissance to Modern,0,4,Timothy,Orwig,14870,ARTH1111,28,30,
Fall 2012,xyz,Bioinformatics Computational Methods 1,0,4,Chesley,Leslin,14894,BIOL6308,19,16,
Fall 2010,xyz,Co-op Work Experience--CS,0,0,Melissa,Peikin,14897,COOP3945,9999,38,
Fall 2010,xyz,Co-op Work Experience--CS,0,0,Aileen,Yates,14898,COOP3945,9999,33,
Fall 2010,xyz,Co-op Work Experience--EN,0,0,Stephen,Kane,14901,COOP3945,9999,45,
Fall 2012,xyz,Enterprise Software Design,0,4,Yusuf,Ozbek,14903,CSYE6220,27,16,
Fall 2012,xyz,Game Interface Design,0,4,Casper,Harteveld,14907,GAME3300,15,11,
Fall 2011,xyz,Business Analysis and Information Engineering,0,4,Daniel,Maranan,14913,INFO6215,30,30,
Fall 2012,xyz,Recitation for CHEM 2311,0,0,Pamela,Stenberg,14915,CHEM2319,625,631,
Fall 2012,xyz,Recitation for GAME 1110,0,0,Eric,Moras,14921,GAME1111,30,24,
Fall 2010,xyz,Photography 2,0,4,Neal,Rantoul,14924,ARTD4565,12,6,
Fall 2012,xyz,Calculus 3 for Science and Engineering,0,4,Christopher,Beasley,14927,MATH2321,49,48,
Fall 2012,xyz,Special Topic: Film Noir,0,4,Ann,Grenell,14933,CINE1388,19,19,
Fall 2012,xyz,ST: Character Animation,0,4,Andrew,Bouchard,14938,ARTE4901,15,5,
